"Station","Polluant","Typologie","Commune","Lat","Lon","Heure_Ref","Echeance_H","Date_Prevue","Pred_Mean","Pred_Max_80","Pred_Max_95","Statut"
"Tarbes-Dupuy Urbain","NO2","Urbaine","TARBES",43.2303,0.062222,2026-01-06 12:00:00,32,2026-01-07 20:00:00,36.87,48.73,55,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine","TARBES",43.2303,0.062222,2026-01-06 12:00:00,33,2026-01-07 21:00:00,31.12,42.97,49.25,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine","TARBES",43.2303,0.062222,2026-01-06 12:00:00,34,2026-01-07 22:00:00,28.79,40.64,46.92,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine","TARBES",43.2303,0.062222,2026-01-06 12:00:00,35,2026-01-07 23:00:00,26.57,38.42,44.7,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine","TARBES",43.2303,0.062222,2026-01-06 12:00:00,36,2026-01-08,23.34,35.19,41.46,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine","TARBES",43.2303,0.062222,2026-01-06 12:00:00,37,2026-01-08 01:00:00,22.88,34.73,41,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine","TARBES",43.2303,0.062222,2026-01-06 12:00:00,38,2026-01-08 02:00:00,20.87,32.71,38.98,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine","TARBES",43.2303,0.062222,2026-01-06 12:00:00,39,2026-01-08 03:00:00,20.44,32.28,38.55,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine","TARBES",43.2303,0.062222,2026-01-06 12:00:00,40,2026-01-08 04:00:00,20.8,32.64,38.9,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine","TARBES",43.2303,0.062222,2026-01-06 12:00:00,41,2026-01-08 05:00:00,22.3,34.14,40.41,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine","TARBES",43.2303,0.062222,2026-01-06 12:00:00,42,2026-01-08 06:00:00,24.72,36.55,42.82,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine","TARBES",43.2303,0.062222,2026-01-06 12:00:00,43,2026-01-08 07:00:00,29.45,41.28,47.54,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine","TARBES",43.2303,0.062222,2026-01-06 12:00:00,44,2026-01-08 08:00:00,35.02,46.85,53.11,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine","TARBES",43.2303,0.062222,2026-01-06 12:00:00,45,2026-01-08 09:00:00,35.95,47.78,54.04,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine","TARBES",43.2303,0.062222,2026-01-06 12:00:00,46,2026-01-08 10:00:00,32.29,44.12,50.38,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine","TARBES",43.2303,0.062222,2026-01-06 12:00:00,47,2026-01-08 11:00:00,27.8,39.62,45.88,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine","TARBES",43.2303,0.062222,2026-01-06 12:00:00,48,2026-01-08 12:00:00,25.76,37.58,43.84,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine","TOULOUSE",43.6103,1.41518,2026-01-06 12:00:00,1,2026-01-06 13:00:00,40.86,49.31,53.78,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine","TOULOUSE",43.6103,1.41518,2026-01-06 12:00:00,2,2026-01-06 14:00:00,41.2,50.38,55.24,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine","TOULOUSE",43.6103,1.41518,2026-01-06 12:00:00,3,2026-01-06 15:00:00,41.99,51.69,56.83,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine","TOULOUSE",43.6103,1.41518,2026-01-06 12:00:00,4,2026-01-06 16:00:00,44.63,54.72,60.06,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine","TOULOUSE",43.6103,1.41518,2026-01-06 12:00:00,5,2026-01-06 17:00:00,51.81,62.18,67.67,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine","TOULOUSE",43.6103,1.41518,2026-01-06 12:00:00,6,2026-01-06 18:00:00,53.82,64.4,70,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine","TOULOUSE",43.6103,1.41518,2026-01-06 12:00:00,7,2026-01-06 19:00:00,52.4,63.14,68.83,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine","TOULOUSE",43.6103,1.41518,2026-01-06 12:00:00,8,2026-01-06 20:00:00,48.8,59.66,65.41,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine","TOULOUSE",43.6103,1.41518,2026-01-06 12:00:00,9,2026-01-06 21:00:00,43.27,54.22,60.02,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine","TOULOUSE",43.6103,1.41518,2026-01-06 12:00:00,10,2026-01-06 22:00:00,38.73,49.75,55.58,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine","TOULOUSE",43.6103,1.41518,2026-01-06 12:00:00,11,2026-01-06 23:00:00,34.52,45.6,51.46,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine","TOULOUSE",43.6103,1.41518,2026-01-06 12:00:00,12,2026-01-07,29.29,40.4,46.29,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine","TOULOUSE",43.6103,1.41518,2026-01-06 12:00:00,13,2026-01-07 01:00:00,25.67,36.82,42.72,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine","TOULOUSE",43.6103,1.41518,2026-01-06 12:00:00,14,2026-01-07 02:00:00,22.22,33.39,39.3,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine","TOULOUSE",43.6103,1.41518,2026-01-06 12:00:00,15,2026-01-07 03:00:00,20.37,31.55,37.48,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine","TOULOUSE",43.6103,1.41518,2026-01-06 12:00:00,16,2026-01-07 04:00:00,21.06,32.26,38.19,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine","TOULOUSE",43.6103,1.41518,2026-01-06 12:00:00,17,2026-01-07 05:00:00,23.41,34.62,40.55,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine","TOULOUSE",43.6103,1.41518,2026-01-06 12:00:00,18,2026-01-07 06:00:00,29.96,41.18,47.11,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine","TOULOUSE",43.6103,1.41518,2026-01-06 12:00:00,19,2026-01-07 07:00:00,35.51,46.73,52.67,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine","TOULOUSE",43.6103,1.41518,2026-01-06 12:00:00,20,2026-01-07 08:00:00,37.22,48.45,54.39,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine","TOULOUSE",43.6103,1.41518,2026-01-06 12:00:00,21,2026-01-07 09:00:00,34.91,46.14,52.09,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine","TOULOUSE",43.6103,1.41518,2026-01-06 12:00:00,22,2026-01-07 10:00:00,32.14,43.38,49.32,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine","TOULOUSE",43.6103,1.41518,2026-01-06 12:00:00,23,2026-01-07 11:00:00,31.62,42.85,48.8,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine","TOULOUSE",43.6103,1.41518,2026-01-06 12:00:00,24,2026-01-07 12:00:00,31.04,42.28,48.23,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine","TOULOUSE",43.6103,1.41518,2026-01-06 12:00:00,25,2026-01-07 13:00:00,29.19,40.43,46.38,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine","TOULOUSE",43.6103,1.41518,2026-01-06 12:00:00,26,2026-01-07 14:00:00,31.43,42.67,48.62,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine","TOULOUSE",43.6103,1.41518,2026-01-06 12:00:00,27,2026-01-07 15:00:00,33.76,45,50.95,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine","TOULOUSE",43.6103,1.41518,2026-01-06 12:00:00,28,2026-01-07 16:00:00,37.7,48.95,54.9,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine","TOULOUSE",43.6103,1.41518,2026-01-06 12:00:00,29,2026-01-07 17:00:00,45.97,57.22,63.17,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine","TOULOUSE",43.6103,1.41518,2026-01-06 12:00:00,30,2026-01-07 18:00:00,48.9,60.15,66.1,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine","TOULOUSE",43.6103,1.41518,2026-01-06 12:00:00,31,2026-01-07 19:00:00,48.26,59.5,65.45,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine","TOULOUSE",43.6103,1.41518,2026-01-06 12:00:00,32,2026-01-07 20:00:00,45.31,56.56,62.51,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine","TOULOUSE",43.6103,1.41518,2026-01-06 12:00:00,33,2026-01-07 21:00:00,40.33,51.57,57.52,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine","TOULOUSE",43.6103,1.41518,2026-01-06 12:00:00,34,2026-01-07 22:00:00,36.25,47.49,53.45,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine","TOULOUSE",43.6103,1.41518,2026-01-06 12:00:00,35,2026-01-07 23:00:00,32.44,43.68,49.63,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine","TOULOUSE",43.6103,1.41518,2026-01-06 12:00:00,36,2026-01-08,27.53,38.78,44.73,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine","TOULOUSE",43.6103,1.41518,2026-01-06 12:00:00,37,2026-01-08 01:00:00,24.19,35.43,41.39,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine","TOULOUSE",43.6103,1.41518,2026-01-06 12:00:00,38,2026-01-08 02:00:00,20.98,32.22,38.17,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine","TOULOUSE",43.6103,1.41518,2026-01-06 12:00:00,39,2026-01-08 03:00:00,19.32,30.56,36.51,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine","TOULOUSE",43.6103,1.41518,2026-01-06 12:00:00,40,2026-01-08 04:00:00,20.18,31.42,37.37,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine","TOULOUSE",43.6103,1.41518,2026-01-06 12:00:00,41,2026-01-08 05:00:00,22.66,33.91,39.86,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine","TOULOUSE",43.6103,1.41518,2026-01-06 12:00:00,42,2026-01-08 06:00:00,29.33,40.57,46.53,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine","TOULOUSE",43.6103,1.41518,2026-01-06 12:00:00,43,2026-01-08 07:00:00,34.98,46.22,52.17,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine","TOULOUSE",43.6103,1.41518,2026-01-06 12:00:00,44,2026-01-08 08:00:00,36.77,48.02,53.97,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine","TOULOUSE",43.6103,1.41518,2026-01-06 12:00:00,45,2026-01-08 09:00:00,34.53,45.78,51.73,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine","TOULOUSE",43.6103,1.41518,2026-01-06 12:00:00,46,2026-01-08 10:00:00,31.82,43.07,49.02,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine","TOULOUSE",43.6103,1.41518,2026-01-06 12:00:00,47,2026-01-08 11:00:00,31.35,42.59,48.55,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine","TOULOUSE",43.6103,1.41518,2026-01-06 12:00:00,48,2026-01-08 12:00:00,30.81,42.06,48.01,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine","TOULOUSE",43.6431,1.46765,2026-01-06 12:00:00,1,2026-01-06 13:00:00,34.48,42.65,46.98,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine","TOULOUSE",43.6431,1.46765,2026-01-06 12:00:00,2,2026-01-06 14:00:00,32.46,41.93,46.94,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine","TOULOUSE",43.6431,1.46765,2026-01-06 12:00:00,3,2026-01-06 15:00:00,34.67,44.94,50.38,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine","TOULOUSE",43.6431,1.46765,2026-01-06 12:00:00,4,2026-01-06 16:00:00,38.5,49.29,55,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine","TOULOUSE",43.6431,1.46765,2026-01-06 12:00:00,5,2026-01-06 17:00:00,44.22,55.35,61.24,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine","TOULOUSE",43.6431,1.46765,2026-01-06 12:00:00,6,2026-01-06 18:00:00,48.75,60.11,66.13,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine","TOULOUSE",43.6431,1.46765,2026-01-06 12:00:00,7,2026-01-06 19:00:00,50.67,62.19,68.29,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine","TOULOUSE",43.6431,1.46765,2026-01-06 12:00:00,8,2026-01-06 20:00:00,45.88,57.51,63.67,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine","TOULOUSE",43.6431,1.46765,2026-01-06 12:00:00,9,2026-01-06 21:00:00,39.05,50.75,56.94,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine","TOULOUSE",43.6431,1.46765,2026-01-06 12:00:00,10,2026-01-06 22:00:00,33.92,45.68,51.9,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine","TOULOUSE",43.6431,1.46765,2026-01-06 12:00:00,11,2026-01-06 23:00:00,29.55,41.34,47.58,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine","TOULOUSE",43.6431,1.46765,2026-01-06 12:00:00,12,2026-01-07,26.44,38.25,44.51,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine","TOULOUSE",43.6431,1.46765,2026-01-06 12:00:00,13,2026-01-07 01:00:00,24.25,36.08,42.34,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine","TOULOUSE",43.6431,1.46765,2026-01-06 12:00:00,14,2026-01-07 02:00:00,20.05,31.89,38.16,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine","TOULOUSE",43.6431,1.46765,2026-01-06 12:00:00,15,2026-01-07 03:00:00,17.98,29.82,36.09,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine","TOULOUSE",43.6431,1.46765,2026-01-06 12:00:00,16,2026-01-07 04:00:00,18.85,30.7,36.97,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine","TOULOUSE",43.6431,1.46765,2026-01-06 12:00:00,17,2026-01-07 05:00:00,23.97,35.82,42.1,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine","TOULOUSE",43.6431,1.46765,2026-01-06 12:00:00,18,2026-01-07 06:00:00,30.13,41.99,48.26,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine","TOULOUSE",43.6431,1.46765,2026-01-06 12:00:00,19,2026-01-07 07:00:00,36.7,48.56,54.84,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine","TOULOUSE",43.6431,1.46765,2026-01-06 12:00:00,20,2026-01-07 08:00:00,38.3,50.16,56.44,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine","TOULOUSE",43.6431,1.46765,2026-01-06 12:00:00,21,2026-01-07 09:00:00,35.8,47.66,53.94,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine","TOULOUSE",43.6431,1.46765,2026-01-06 12:00:00,22,2026-01-07 10:00:00,33.67,45.53,51.81,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine","TOULOUSE",43.6431,1.46765,2026-01-06 12:00:00,23,2026-01-07 11:00:00,32.95,44.82,51.1,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine","TOULOUSE",43.6431,1.46765,2026-01-06 12:00:00,24,2026-01-07 12:00:00,32.1,43.96,50.24,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine","TOULOUSE",43.6431,1.46765,2026-01-06 12:00:00,25,2026-01-07 13:00:00,30.33,42.19,48.47,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine","TOULOUSE",43.6431,1.46765,2026-01-06 12:00:00,26,2026-01-07 14:00:00,29.65,41.51,47.79,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine","TOULOUSE",43.6431,1.46765,2026-01-06 12:00:00,27,2026-01-07 15:00:00,32.78,44.64,50.92,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine","TOULOUSE",43.6431,1.46765,2026-01-06 12:00:00,28,2026-01-07 16:00:00,37.24,49.11,55.39,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine","TOULOUSE",43.6431,1.46765,2026-01-06 12:00:00,29,2026-01-07 17:00:00,43.4,55.26,61.54,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine","TOULOUSE",43.6431,1.46765,2026-01-06 12:00:00,30,2026-01-07 18:00:00,48.23,60.1,66.38,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine","TOULOUSE",43.6431,1.46765,2026-01-06 12:00:00,31,2026-01-07 19:00:00,50.37,62.23,68.51,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine","TOULOUSE",43.6431,1.46765,2026-01-06 12:00:00,32,2026-01-07 20:00:00,45.73,57.59,63.87,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine","TOULOUSE",43.6431,1.46765,2026-01-06 12:00:00,33,2026-01-07 21:00:00,38.99,50.86,57.14,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine","TOULOUSE",43.6431,1.46765,2026-01-06 12:00:00,34,2026-01-07 22:00:00,33.94,45.81,52.09,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine","TOULOUSE",43.6431,1.46765,2026-01-06 12:00:00,35,2026-01-07 23:00:00,29.62,41.48,47.76,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine","TOULOUSE",43.6431,1.46765,2026-01-06 12:00:00,36,2026-01-08,26.55,38.41,44.69,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine","TOULOUSE",43.6431,1.46765,2026-01-06 12:00:00,37,2026-01-08 01:00:00,24.38,36.24,42.52,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine","TOULOUSE",43.6431,1.46765,2026-01-06 12:00:00,38,2026-01-08 02:00:00,20.2,32.06,38.34,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine","TOULOUSE",43.6431,1.46765,2026-01-06 12:00:00,39,2026-01-08 03:00:00,18.13,29.99,36.27,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine","TOULOUSE",43.6431,1.46765,2026-01-06 12:00:00,40,2026-01-08 04:00:00,19.01,30.87,37.15,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine","TOULOUSE",43.6431,1.46765,2026-01-06 12:00:00,41,2026-01-08 05:00:00,24.13,36,42.28,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine","TOULOUSE",43.6431,1.46765,2026-01-06 12:00:00,42,2026-01-08 06:00:00,30.3,42.16,48.44,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine","TOULOUSE",43.6431,1.46765,2026-01-06 12:00:00,43,2026-01-08 07:00:00,36.87,48.74,55.02,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine","TOULOUSE",43.6431,1.46765,2026-01-06 12:00:00,44,2026-01-08 08:00:00,38.48,50.34,56.62,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine","TOULOUSE",43.6431,1.46765,2026-01-06 12:00:00,45,2026-01-08 09:00:00,35.98,47.84,54.12,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine","TOULOUSE",43.6431,1.46765,2026-01-06 12:00:00,46,2026-01-08 10:00:00,33.85,45.71,51.99,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine","TOULOUSE",43.6431,1.46765,2026-01-06 12:00:00,47,2026-01-08 11:00:00,33.13,45,51.28,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine","TOULOUSE",43.6431,1.46765,2026-01-06 12:00:00,48,2026-01-08 12:00:00,32.28,44.14,50.42,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine","TOULOUSE",43.6106,1.4429,2026-01-06 12:00:00,1,2026-01-06 13:00:00,30.16,38.24,42.52,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine","TOULOUSE",43.6106,1.4429,2026-01-06 12:00:00,2,2026-01-06 14:00:00,29.23,37.81,42.35,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine","TOULOUSE",43.6106,1.4429,2026-01-06 12:00:00,3,2026-01-06 15:00:00,29.18,38.15,42.9,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine","TOULOUSE",43.6106,1.4429,2026-01-06 12:00:00,4,2026-01-06 16:00:00,31.18,40.46,45.38,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine","TOULOUSE",43.6106,1.4429,2026-01-06 12:00:00,5,2026-01-06 17:00:00,35.7,45.24,50.29,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine","TOULOUSE",43.6106,1.4429,2026-01-06 12:00:00,6,2026-01-06 18:00:00,36.86,46.6,51.75,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine","TOULOUSE",43.6106,1.4429,2026-01-06 12:00:00,7,2026-01-06 19:00:00,37.34,47.25,52.49,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine","TOULOUSE",43.6106,1.4429,2026-01-06 12:00:00,8,2026-01-06 20:00:00,35.54,45.58,50.89,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine","TOULOUSE",43.6106,1.4429,2026-01-06 12:00:00,9,2026-01-06 21:00:00,32.59,42.74,48.11,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine","TOULOUSE",43.6106,1.4429,2026-01-06 12:00:00,10,2026-01-06 22:00:00,28.63,38.86,44.28,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine","TOULOUSE",43.6106,1.4429,2026-01-06 12:00:00,11,2026-01-06 23:00:00,26.51,36.82,42.28,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine","TOULOUSE",43.6106,1.4429,2026-01-06 12:00:00,12,2026-01-07,22.48,32.84,38.33,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine","TOULOUSE",43.6106,1.4429,2026-01-06 12:00:00,13,2026-01-07 01:00:00,17.77,28.18,33.7,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine","TOULOUSE",43.6106,1.4429,2026-01-06 12:00:00,14,2026-01-07 02:00:00,16.47,26.93,32.47,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine","TOULOUSE",43.6106,1.4429,2026-01-06 12:00:00,15,2026-01-07 03:00:00,13.83,24.32,29.87,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine","TOULOUSE",43.6106,1.4429,2026-01-06 12:00:00,16,2026-01-07 04:00:00,14.09,24.61,30.18,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine","TOULOUSE",43.6106,1.4429,2026-01-06 12:00:00,17,2026-01-07 05:00:00,16.24,26.79,32.37,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine","TOULOUSE",43.6106,1.4429,2026-01-06 12:00:00,18,2026-01-07 06:00:00,21.07,31.64,37.23,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine","TOULOUSE",43.6106,1.4429,2026-01-06 12:00:00,19,2026-01-07 07:00:00,26.62,37.19,42.79,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine","TOULOUSE",43.6106,1.4429,2026-01-06 12:00:00,20,2026-01-07 08:00:00,29.49,40.09,45.69,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine","TOULOUSE",43.6106,1.4429,2026-01-06 12:00:00,21,2026-01-07 09:00:00,29.85,40.45,46.07,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine","TOULOUSE",43.6106,1.4429,2026-01-06 12:00:00,22,2026-01-07 10:00:00,29.17,39.78,45.4,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine","TOULOUSE",43.6106,1.4429,2026-01-06 12:00:00,23,2026-01-07 11:00:00,28.13,38.75,44.37,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine","TOULOUSE",43.6106,1.4429,2026-01-06 12:00:00,24,2026-01-07 12:00:00,26.42,37.05,42.67,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine","TOULOUSE",43.6106,1.4429,2026-01-06 12:00:00,25,2026-01-07 13:00:00,24.62,35.25,40.88,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine","TOULOUSE",43.6106,1.4429,2026-01-06 12:00:00,26,2026-01-07 14:00:00,25.23,35.86,41.49,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine","TOULOUSE",43.6106,1.4429,2026-01-06 12:00:00,27,2026-01-07 15:00:00,26.21,36.85,42.48,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine","TOULOUSE",43.6106,1.4429,2026-01-06 12:00:00,28,2026-01-07 16:00:00,28.96,39.6,45.23,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine","TOULOUSE",43.6106,1.4429,2026-01-06 12:00:00,29,2026-01-07 17:00:00,34.03,44.67,50.3,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine","TOULOUSE",43.6106,1.4429,2026-01-06 12:00:00,30,2026-01-07 18:00:00,35.58,46.23,51.86,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine","TOULOUSE",43.6106,1.4429,2026-01-06 12:00:00,31,2026-01-07 19:00:00,36.37,47.01,52.65,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine","TOULOUSE",43.6106,1.4429,2026-01-06 12:00:00,32,2026-01-07 20:00:00,34.79,45.44,51.07,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine","TOULOUSE",43.6106,1.4429,2026-01-06 12:00:00,33,2026-01-07 21:00:00,32.01,42.66,48.29,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine","TOULOUSE",43.6106,1.4429,2026-01-06 12:00:00,34,2026-01-07 22:00:00,28.17,38.82,44.45,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine","TOULOUSE",43.6106,1.4429,2026-01-06 12:00:00,35,2026-01-07 23:00:00,26.14,36.79,42.43,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine","TOULOUSE",43.6106,1.4429,2026-01-06 12:00:00,36,2026-01-08,22.18,32.83,38.47,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine","TOULOUSE",43.6106,1.4429,2026-01-06 12:00:00,37,2026-01-08 01:00:00,17.52,28.17,33.81,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine","TOULOUSE",43.6106,1.4429,2026-01-06 12:00:00,38,2026-01-08 02:00:00,16.27,26.92,32.56,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine","TOULOUSE",43.6106,1.4429,2026-01-06 12:00:00,39,2026-01-08 03:00:00,13.65,24.3,29.94,"Normal"
