"Station","Polluant","Typologie","Lat","Lon","Heure_Ref","Echeance_H","Date_Prevue","Pred_Mean","Pred_Max","Statut"
"Tarbes-Dupuy Urbain","NO2","Urbaine",43.2303,0.062222,2026-01-06 12:00:00,18,2026-01-07 06:00:00,24.08,42.27,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine",43.2303,0.062222,2026-01-06 12:00:00,19,2026-01-07 07:00:00,28.8,46.99,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine",43.2303,0.062222,2026-01-06 12:00:00,20,2026-01-07 08:00:00,34.38,52.56,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine",43.2303,0.062222,2026-01-06 12:00:00,21,2026-01-07 09:00:00,35.31,53.48,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine",43.2303,0.062222,2026-01-06 12:00:00,22,2026-01-07 10:00:00,31.65,49.82,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine",43.2303,0.062222,2026-01-06 12:00:00,23,2026-01-07 11:00:00,27.16,45.32,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine",43.2303,0.062222,2026-01-06 12:00:00,24,2026-01-07 12:00:00,25.12,43.28,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine",43.2303,0.062222,2026-01-06 12:00:00,25,2026-01-07 13:00:00,22.6,40.76,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine",43.2303,0.062222,2026-01-06 12:00:00,26,2026-01-07 14:00:00,19.95,38.11,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine",43.2303,0.062222,2026-01-06 12:00:00,27,2026-01-07 15:00:00,18.61,36.77,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine",43.2303,0.062222,2026-01-06 12:00:00,28,2026-01-07 16:00:00,21.76,39.9,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine",43.2303,0.062222,2026-01-06 12:00:00,29,2026-01-07 17:00:00,33.79,51.93,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine",43.2303,0.062222,2026-01-06 12:00:00,30,2026-01-07 18:00:00,42.56,60.7,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine",43.2303,0.062222,2026-01-06 12:00:00,31,2026-01-07 19:00:00,41.47,59.6,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine",43.2303,0.062222,2026-01-06 12:00:00,32,2026-01-07 20:00:00,36.87,55,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine",43.2303,0.062222,2026-01-06 12:00:00,33,2026-01-07 21:00:00,31.12,49.25,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine",43.2303,0.062222,2026-01-06 12:00:00,34,2026-01-07 22:00:00,28.79,46.92,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine",43.2303,0.062222,2026-01-06 12:00:00,35,2026-01-07 23:00:00,26.57,44.7,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine",43.2303,0.062222,2026-01-06 12:00:00,36,2026-01-08,23.34,41.46,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine",43.2303,0.062222,2026-01-06 12:00:00,37,2026-01-08 01:00:00,22.88,41,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine",43.2303,0.062222,2026-01-06 12:00:00,38,2026-01-08 02:00:00,20.87,38.98,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine",43.2303,0.062222,2026-01-06 12:00:00,39,2026-01-08 03:00:00,20.44,38.55,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine",43.2303,0.062222,2026-01-06 12:00:00,40,2026-01-08 04:00:00,20.8,38.9,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine",43.2303,0.062222,2026-01-06 12:00:00,41,2026-01-08 05:00:00,22.3,40.41,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine",43.2303,0.062222,2026-01-06 12:00:00,42,2026-01-08 06:00:00,24.72,42.82,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine",43.2303,0.062222,2026-01-06 12:00:00,43,2026-01-08 07:00:00,29.45,47.54,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine",43.2303,0.062222,2026-01-06 12:00:00,44,2026-01-08 08:00:00,35.02,53.11,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine",43.2303,0.062222,2026-01-06 12:00:00,45,2026-01-08 09:00:00,35.95,54.04,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine",43.2303,0.062222,2026-01-06 12:00:00,46,2026-01-08 10:00:00,32.29,50.38,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine",43.2303,0.062222,2026-01-06 12:00:00,47,2026-01-08 11:00:00,27.8,45.88,"Normal"
"Tarbes-Dupuy Urbain","NO2","Urbaine",43.2303,0.062222,2026-01-06 12:00:00,48,2026-01-08 12:00:00,25.76,43.84,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine",43.6103,1.41518,2026-01-06 11:00:00,1,2026-01-06 12:00:00,48.04,61.44,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine",43.6103,1.41518,2026-01-06 11:00:00,2,2026-01-06 13:00:00,43.54,57.93,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine",43.6103,1.41518,2026-01-06 11:00:00,3,2026-01-06 14:00:00,43.51,58.61,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine",43.6103,1.41518,2026-01-06 11:00:00,4,2026-01-06 15:00:00,43.94,59.55,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine",43.6103,1.41518,2026-01-06 11:00:00,5,2026-01-06 16:00:00,46.27,62.27,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine",43.6103,1.41518,2026-01-06 11:00:00,6,2026-01-06 17:00:00,53.19,69.48,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine",43.6103,1.41518,2026-01-06 11:00:00,7,2026-01-06 18:00:00,54.98,71.48,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine",43.6103,1.41518,2026-01-06 11:00:00,8,2026-01-06 19:00:00,53.38,70.04,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine",43.6103,1.41518,2026-01-06 11:00:00,9,2026-01-06 20:00:00,49.62,66.42,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine",43.6103,1.41518,2026-01-06 11:00:00,10,2026-01-06 21:00:00,43.96,60.85,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine",43.6103,1.41518,2026-01-06 11:00:00,11,2026-01-06 22:00:00,39.31,56.27,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine",43.6103,1.41518,2026-01-06 11:00:00,12,2026-01-06 23:00:00,35.01,52.03,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine",43.6103,1.41518,2026-01-06 11:00:00,13,2026-01-07,29.7,46.76,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine",43.6103,1.41518,2026-01-06 11:00:00,14,2026-01-07 01:00:00,26.02,43.11,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine",43.6103,1.41518,2026-01-06 11:00:00,15,2026-01-07 02:00:00,22.51,39.63,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine",43.6103,1.41518,2026-01-06 11:00:00,16,2026-01-07 03:00:00,20.61,37.75,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine",43.6103,1.41518,2026-01-06 11:00:00,17,2026-01-07 04:00:00,21.27,38.42,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine",43.6103,1.41518,2026-01-06 11:00:00,18,2026-01-07 05:00:00,23.58,40.74,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine",43.6103,1.41518,2026-01-06 11:00:00,19,2026-01-07 06:00:00,30.1,47.27,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine",43.6103,1.41518,2026-01-06 11:00:00,20,2026-01-07 07:00:00,35.63,52.8,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine",43.6103,1.41518,2026-01-06 11:00:00,21,2026-01-07 08:00:00,37.32,54.5,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine",43.6103,1.41518,2026-01-06 11:00:00,22,2026-01-07 09:00:00,35,52.18,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine",43.6103,1.41518,2026-01-06 11:00:00,23,2026-01-07 10:00:00,32.21,49.4,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine",43.6103,1.41518,2026-01-06 11:00:00,24,2026-01-07 11:00:00,31.68,48.87,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine",43.6103,1.41518,2026-01-06 11:00:00,25,2026-01-07 12:00:00,31.2,48.39,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine",43.6103,1.41518,2026-01-06 11:00:00,26,2026-01-07 13:00:00,29.35,46.54,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine",43.6103,1.41518,2026-01-06 11:00:00,27,2026-01-07 14:00:00,31.56,48.75,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine",43.6103,1.41518,2026-01-06 11:00:00,28,2026-01-07 15:00:00,33.87,51.07,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine",43.6103,1.41518,2026-01-06 11:00:00,29,2026-01-07 16:00:00,37.8,54.99,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine",43.6103,1.41518,2026-01-06 11:00:00,30,2026-01-07 17:00:00,46.06,63.25,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine",43.6103,1.41518,2026-01-06 11:00:00,31,2026-01-07 18:00:00,48.97,66.17,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine",43.6103,1.41518,2026-01-06 11:00:00,32,2026-01-07 19:00:00,48.32,65.51,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine",43.6103,1.41518,2026-01-06 11:00:00,33,2026-01-07 20:00:00,45.36,62.56,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine",43.6103,1.41518,2026-01-06 11:00:00,34,2026-01-07 21:00:00,40.37,57.56,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine",43.6103,1.41518,2026-01-06 11:00:00,35,2026-01-07 22:00:00,36.28,53.48,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine",43.6103,1.41518,2026-01-06 11:00:00,36,2026-01-07 23:00:00,32.46,49.66,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine",43.6103,1.41518,2026-01-06 11:00:00,37,2026-01-08,27.56,44.75,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine",43.6103,1.41518,2026-01-06 11:00:00,38,2026-01-08 01:00:00,24.21,41.41,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine",43.6103,1.41518,2026-01-06 11:00:00,39,2026-01-08 02:00:00,20.99,38.19,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine",43.6103,1.41518,2026-01-06 11:00:00,40,2026-01-08 03:00:00,19.33,36.53,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine",43.6103,1.41518,2026-01-06 11:00:00,41,2026-01-08 04:00:00,20.19,37.39,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine",43.6103,1.41518,2026-01-06 11:00:00,42,2026-01-08 05:00:00,22.67,39.87,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine",43.6103,1.41518,2026-01-06 11:00:00,43,2026-01-08 06:00:00,29.34,46.53,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine",43.6103,1.41518,2026-01-06 11:00:00,44,2026-01-08 07:00:00,34.98,52.18,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine",43.6103,1.41518,2026-01-06 11:00:00,45,2026-01-08 08:00:00,36.78,53.97,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine",43.6103,1.41518,2026-01-06 11:00:00,46,2026-01-08 09:00:00,34.54,51.74,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine",43.6103,1.41518,2026-01-06 11:00:00,47,2026-01-08 10:00:00,31.83,49.02,"Normal"
"Toulouse - Port de l Embouchure Trafic","NO2","Urbaine",43.6103,1.41518,2026-01-06 11:00:00,48,2026-01-08 11:00:00,31.35,48.55,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine",43.6431,1.46765,2026-01-06 11:00:00,1,2026-01-06 12:00:00,38.53,51.81,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine",43.6431,1.46765,2026-01-06 11:00:00,2,2026-01-06 13:00:00,34.7,49.65,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine",43.6431,1.46765,2026-01-06 11:00:00,3,2026-01-06 14:00:00,32.63,48.64,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine",43.6431,1.46765,2026-01-06 11:00:00,4,2026-01-06 15:00:00,34.8,51.5,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine",43.6431,1.46765,2026-01-06 11:00:00,5,2026-01-06 16:00:00,38.61,55.76,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine",43.6431,1.46765,2026-01-06 11:00:00,6,2026-01-06 17:00:00,44.3,61.77,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine",43.6431,1.46765,2026-01-06 11:00:00,7,2026-01-06 18:00:00,48.81,66.49,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine",43.6431,1.46765,2026-01-06 11:00:00,8,2026-01-06 19:00:00,50.73,68.56,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine",43.6431,1.46765,2026-01-06 11:00:00,9,2026-01-06 20:00:00,45.93,63.86,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine",43.6431,1.46765,2026-01-06 11:00:00,10,2026-01-06 21:00:00,39.09,57.09,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine",43.6431,1.46765,2026-01-06 11:00:00,11,2026-01-06 22:00:00,33.97,52,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine",43.6431,1.46765,2026-01-06 11:00:00,12,2026-01-06 23:00:00,29.59,47.66,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine",43.6431,1.46765,2026-01-06 11:00:00,13,2026-01-07,26.48,44.57,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine",43.6431,1.46765,2026-01-06 11:00:00,14,2026-01-07 01:00:00,24.29,42.4,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine",43.6431,1.46765,2026-01-06 11:00:00,15,2026-01-07 02:00:00,20.09,38.21,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine",43.6431,1.46765,2026-01-06 11:00:00,16,2026-01-07 03:00:00,18.01,36.14,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine",43.6431,1.46765,2026-01-06 11:00:00,17,2026-01-07 04:00:00,18.88,37.01,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine",43.6431,1.46765,2026-01-06 11:00:00,18,2026-01-07 05:00:00,24,42.14,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine",43.6431,1.46765,2026-01-06 11:00:00,19,2026-01-07 06:00:00,30.16,48.3,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine",43.6431,1.46765,2026-01-06 11:00:00,20,2026-01-07 07:00:00,36.73,54.87,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine",43.6431,1.46765,2026-01-06 11:00:00,21,2026-01-07 08:00:00,38.33,56.48,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine",43.6431,1.46765,2026-01-06 11:00:00,22,2026-01-07 09:00:00,35.83,53.98,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine",43.6431,1.46765,2026-01-06 11:00:00,23,2026-01-07 10:00:00,33.7,51.84,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine",43.6431,1.46765,2026-01-06 11:00:00,24,2026-01-07 11:00:00,32.99,51.13,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine",43.6431,1.46765,2026-01-06 11:00:00,25,2026-01-07 12:00:00,32.14,50.29,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine",43.6431,1.46765,2026-01-06 11:00:00,26,2026-01-07 13:00:00,30.37,48.52,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine",43.6431,1.46765,2026-01-06 11:00:00,27,2026-01-07 14:00:00,29.69,47.83,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine",43.6431,1.46765,2026-01-06 11:00:00,28,2026-01-07 15:00:00,32.82,50.96,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine",43.6431,1.46765,2026-01-06 11:00:00,29,2026-01-07 16:00:00,37.28,55.42,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine",43.6431,1.46765,2026-01-06 11:00:00,30,2026-01-07 17:00:00,43.43,61.58,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine",43.6431,1.46765,2026-01-06 11:00:00,31,2026-01-07 18:00:00,48.27,66.41,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine",43.6431,1.46765,2026-01-06 11:00:00,32,2026-01-07 19:00:00,50.41,68.55,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine",43.6431,1.46765,2026-01-06 11:00:00,33,2026-01-07 20:00:00,45.76,63.91,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine",43.6431,1.46765,2026-01-06 11:00:00,34,2026-01-07 21:00:00,39.03,57.17,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine",43.6431,1.46765,2026-01-06 11:00:00,35,2026-01-07 22:00:00,33.98,52.12,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine",43.6431,1.46765,2026-01-06 11:00:00,36,2026-01-07 23:00:00,29.65,47.8,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine",43.6431,1.46765,2026-01-06 11:00:00,37,2026-01-08,26.58,44.72,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine",43.6431,1.46765,2026-01-06 11:00:00,38,2026-01-08 01:00:00,24.41,42.56,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine",43.6431,1.46765,2026-01-06 11:00:00,39,2026-01-08 02:00:00,20.23,38.38,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine",43.6431,1.46765,2026-01-06 11:00:00,40,2026-01-08 03:00:00,18.16,36.31,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine",43.6431,1.46765,2026-01-06 11:00:00,41,2026-01-08 04:00:00,19.04,37.19,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine",43.6431,1.46765,2026-01-06 11:00:00,42,2026-01-08 05:00:00,24.17,42.31,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine",43.6431,1.46765,2026-01-06 11:00:00,43,2026-01-08 06:00:00,30.33,48.48,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine",43.6431,1.46765,2026-01-06 11:00:00,44,2026-01-08 07:00:00,36.91,55.05,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine",43.6431,1.46765,2026-01-06 11:00:00,45,2026-01-08 08:00:00,38.51,56.66,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine",43.6431,1.46765,2026-01-06 11:00:00,46,2026-01-08 09:00:00,36.01,54.16,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine",43.6431,1.46765,2026-01-06 11:00:00,47,2026-01-08 10:00:00,33.88,52.02,"Normal"
"Toulouse - Rte Albi Trafic","NO2","Urbaine",43.6431,1.46765,2026-01-06 11:00:00,48,2026-01-08 11:00:00,33.17,51.31,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine",43.6106,1.4429,2026-01-06 12:00:00,1,2026-01-06 13:00:00,30.16,42.52,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine",43.6106,1.4429,2026-01-06 12:00:00,2,2026-01-06 14:00:00,29.23,42.35,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine",43.6106,1.4429,2026-01-06 12:00:00,3,2026-01-06 15:00:00,29.18,42.9,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine",43.6106,1.4429,2026-01-06 12:00:00,4,2026-01-06 16:00:00,31.18,45.38,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine",43.6106,1.4429,2026-01-06 12:00:00,5,2026-01-06 17:00:00,35.7,50.29,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine",43.6106,1.4429,2026-01-06 12:00:00,6,2026-01-06 18:00:00,36.86,51.75,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine",43.6106,1.4429,2026-01-06 12:00:00,7,2026-01-06 19:00:00,37.34,52.49,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine",43.6106,1.4429,2026-01-06 12:00:00,8,2026-01-06 20:00:00,35.54,50.89,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine",43.6106,1.4429,2026-01-06 12:00:00,9,2026-01-06 21:00:00,32.59,48.11,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine",43.6106,1.4429,2026-01-06 12:00:00,10,2026-01-06 22:00:00,28.63,44.28,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine",43.6106,1.4429,2026-01-06 12:00:00,11,2026-01-06 23:00:00,26.51,42.28,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine",43.6106,1.4429,2026-01-06 12:00:00,12,2026-01-07,22.48,38.33,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine",43.6106,1.4429,2026-01-06 12:00:00,13,2026-01-07 01:00:00,17.77,33.7,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine",43.6106,1.4429,2026-01-06 12:00:00,14,2026-01-07 02:00:00,16.47,32.47,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine",43.6106,1.4429,2026-01-06 12:00:00,15,2026-01-07 03:00:00,13.83,29.87,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine",43.6106,1.4429,2026-01-06 12:00:00,16,2026-01-07 04:00:00,14.09,30.18,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine",43.6106,1.4429,2026-01-06 12:00:00,17,2026-01-07 05:00:00,16.24,32.37,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine",43.6106,1.4429,2026-01-06 12:00:00,18,2026-01-07 06:00:00,21.07,37.23,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine",43.6106,1.4429,2026-01-06 12:00:00,19,2026-01-07 07:00:00,26.62,42.8,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine",43.6106,1.4429,2026-01-06 12:00:00,20,2026-01-07 08:00:00,29.49,45.69,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine",43.6106,1.4429,2026-01-06 12:00:00,21,2026-01-07 09:00:00,29.85,46.07,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine",43.6106,1.4429,2026-01-06 12:00:00,22,2026-01-07 10:00:00,29.17,45.4,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine",43.6106,1.4429,2026-01-06 12:00:00,23,2026-01-07 11:00:00,28.13,44.37,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine",43.6106,1.4429,2026-01-06 12:00:00,24,2026-01-07 12:00:00,26.42,42.67,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine",43.6106,1.4429,2026-01-06 12:00:00,25,2026-01-07 13:00:00,24.62,40.88,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine",43.6106,1.4429,2026-01-06 12:00:00,26,2026-01-07 14:00:00,25.23,41.49,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine",43.6106,1.4429,2026-01-06 12:00:00,27,2026-01-07 15:00:00,26.21,42.48,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine",43.6106,1.4429,2026-01-06 12:00:00,28,2026-01-07 16:00:00,28.96,45.23,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine",43.6106,1.4429,2026-01-06 12:00:00,29,2026-01-07 17:00:00,34.03,50.3,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine",43.6106,1.4429,2026-01-06 12:00:00,30,2026-01-07 18:00:00,35.58,51.86,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine",43.6106,1.4429,2026-01-06 12:00:00,31,2026-01-07 19:00:00,36.37,52.65,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine",43.6106,1.4429,2026-01-06 12:00:00,32,2026-01-07 20:00:00,34.79,51.08,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine",43.6106,1.4429,2026-01-06 12:00:00,33,2026-01-07 21:00:00,32.01,48.3,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine",43.6106,1.4429,2026-01-06 12:00:00,34,2026-01-07 22:00:00,28.17,44.46,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine",43.6106,1.4429,2026-01-06 12:00:00,35,2026-01-07 23:00:00,26.14,42.43,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine",43.6106,1.4429,2026-01-06 12:00:00,36,2026-01-08,22.18,38.47,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine",43.6106,1.4429,2026-01-06 12:00:00,37,2026-01-08 01:00:00,17.52,33.81,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine",43.6106,1.4429,2026-01-06 12:00:00,38,2026-01-08 02:00:00,16.27,32.56,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine",43.6106,1.4429,2026-01-06 12:00:00,39,2026-01-08 03:00:00,13.65,29.94,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine",43.6106,1.4429,2026-01-06 12:00:00,40,2026-01-08 04:00:00,13.94,30.23,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine",43.6106,1.4429,2026-01-06 12:00:00,41,2026-01-08 05:00:00,16.11,32.4,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine",43.6106,1.4429,2026-01-06 12:00:00,42,2026-01-08 06:00:00,20.95,37.24,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine",43.6106,1.4429,2026-01-06 12:00:00,43,2026-01-08 07:00:00,26.5,42.79,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine",43.6106,1.4429,2026-01-06 12:00:00,44,2026-01-08 08:00:00,29.38,45.68,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine",43.6106,1.4429,2026-01-06 12:00:00,45,2026-01-08 09:00:00,29.75,46.04,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine",43.6106,1.4429,2026-01-06 12:00:00,46,2026-01-08 10:00:00,29.07,45.36,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine",43.6106,1.4429,2026-01-06 12:00:00,47,2026-01-08 11:00:00,28.03,44.33,"Normal"
"Toulouse Arcole trafic","NO2","Urbaine",43.6106,1.4429,2026-01-06 12:00:00,48,2026-01-08 12:00:00,26.32,42.62,"Normal"
